gene,neglogpval
OTAU001878-RA,5.47358881827182
OTAU008765-RA,5.47357575203774
OTAU008947-RA,5.47602576843913
OTAU012808-RA,5.46471315843461
OTAU002695-RA,5.45704469587345
OTAU003783-RA,5.453033271738
OTAU011269-RA,5.4508019789951
OTAU016226-RA,5.44781425356001
OTAU006749-RA,5.44626560286113
OTAU007244-RA,5.44323780033188
OTAU013753-RA,5.43915139588082
OTAU001709-RA,5.43500319406594
OTAU003684-RA,5.42288867185603
OTAU013134-RA,5.41697787328196
OTAU016181-RA,5.41539812718839
OTAU005547-RA,5.40911859249025
OTAU008469-RA,5.41038585948925
OTAU014945-RA,5.40938745843308
OTAU004714-RA,5.40539275490597
OTAU000671-RA,5.40209494647149
OTAU011316-RA,5.39000243684559
OTAU011420-RA,5.39047443313582
OTAU001599-RA,5.3845077533804
OTAU005644-RA,5.38476075092564
OTAU007253-RA,5.38410701288295
OTAU011421-RA,5.38490245231212
OTAU005904-RA,5.37738069663544
OTAU010471-RA,5.37870014961848
OTAU005720-RA,5.37442834829291
OTAU006776-RA,5.37317603172638
OTAU013299-RA,5.37282043271285
OTAU008893-RA,5.37062293208997
OTAU002828-RA,5.36510419148261
OTAU004404-RA,5.3661878492313
OTAU005312-RA,5.36656248462683
OTAU011951-RA,5.3586364014376
OTAU007802-RA,5.35263104267973
OTAU015871-RA,5.34762830893655
OTAU016838-RA,5.34385956080686
OTAU012845-RA,5.33828440822177
OTAU015045-RA,5.33477783961635
OTAU011793-RA,5.32938645669947
OTAU012610-RA,5.33041078907641
OTAU002874-RA,5.32206146448201
OTAU004799-RA,5.321450663621
OTAU005399-RA,5.32376257778574
OTAU007302-RA,5.3204721267232
OTAU011927-RA,5.3242611100979
OTAU007963-RA,5.31790011474481
OTAU012254-RA,5.3146225987592
OTAU010671-RA,5.29668326861885
OTAU011353-RA,5.29683074362137
OTAU001812-RA,5.29140128057492
OTAU004804-RA,5.29188459295017
OTAU016964-RA,5.29268370186475
OTAU006637-RA,5.28695523083906
OTAU006807-RA,5.28321749743091
OTAU008898-RA,5.28548095660734
OTAU014156-RA,5.28440832057871
OTAU000868-RA,5.27755925046266
OTAU009237-RA,5.27829266926117
OTAU014632-RA,5.27472958517042
OTAU010977-RA,5.26982440222819
OTAU012460-RA,5.26861052091601
OTAU000242-RA,5.26580650597285
OTAU016666-RA,5.26634965282731
OTAU001634-RA,5.25527214702511
OTAU005431-RA,5.2575598466598
OTAU006966-RA,5.25645677018809
OTAU010839-RA,5.25294105829009
OTAU015724-RA,5.24801713262847
OTAU008843-RA,5.24174761136348
OTAU000697-RA,5.23662329492947
OTAU002822-RA,5.23836999919099
OTAU007903-RA,5.23502906224556
OTAU010149-RA,5.23630546962414
OTAU011782-RA,5.23583869259537
OTAU011028-RA,5.22699473160658
OTAU007058-RA,5.22217928532872
OTAU017035-RA,5.21890408222187
OTAU014947-RA,5.21695090536689
OTAU002578-RA,5.21180690297901
OTAU014766-RA,5.20797625875391
OTAU016462-RA,5.20665136540597
OTAU000174-RA,5.19991627671232
OTAU014639-RA,5.19613469211755
OTAU008596-RA,5.19150729104984
OTAU010482-RA,5.19082604845802
OTAU014127-RA,5.19110417583339
OTAU014957-RA,5.19073554596086
OTAU008369-RA,5.18942699205426
OTAU002689-RA,5.1809936999147
OTAU011164-RA,5.18208432263964
OTAU014487-RA,5.18329809007882
OTAU015299-RA,5.17972986280727
OTAU000951-RA,5.1647371064902
OTAU001609-RA,5.16546722815529
OTAU003691-RA,5.1681682969361
OTAU006673-RA,5.16468284497516
